time,lndgrid,urban_heat,hour,minute,index,site,date
17:00,0,-67.284645,17,0,2,AU-Pre,2004-05-22 17:00:00
17:30,0,-73.53965,17,30,2,AU-Pre,2004-05-22 17:30:00
18:00,0,-53.708576,18,0,2,AU-Pre,2004-05-22 18:00:00
18:30,0,-51.90612,18,30,2,AU-Pre,2004-05-22 18:30:00
19:00,0,-58.258717,19,0,2,AU-Pre,2004-05-22 19:00:00
19:30,0,-64.478966,19,30,2,AU-Pre,2004-05-22 19:30:00
20:00,0,-71.20637,20,0,2,AU-Pre,2004-05-22 20:00:00
20:30,0,-77.134026,20,30,2,AU-Pre,2004-05-22 20:30:00
21:00,0,-75.991,21,0,2,AU-Pre,2004-05-22 21:00:00
21:30,0,-62.557972,21,30,2,AU-Pre,2004-05-22 21:30:00
22:00,0,-50.711597,22,0,2,AU-Pre,2004-05-22 22:00:00
22:30,0,-44.373955,22,30,2,AU-Pre,2004-05-22 22:30:00
23:00,0,-29.734348,23,0,2,AU-Pre,2004-05-22 23:00:00
23:30,0,-20.040478,23,30,2,AU-Pre,2004-05-22 23:30:00
00:00,0,-22.548729,0,0,2,AU-Pre,2004-05-23 00:00:00
00:30,0,-23.838518,0,30,2,AU-Pre,2004-05-23 00:30:00
01:00,0,-19.335604,1,0,2,AU-Pre,2004-05-23 01:00:00
01:30,0,-19.42951,1,30,2,AU-Pre,2004-05-23 01:30:00
02:00,0,-18.828104,2,0,2,AU-Pre,2004-05-23 02:00:00
02:30,0,-20.331215,2,30,2,AU-Pre,2004-05-23 02:30:00
03:00,0,-25.118362,3,0,2,AU-Pre,2004-05-23 03:00:00
03:30,0,-26.137205,3,30,2,AU-Pre,2004-05-23 03:30:00
04:00,0,-25.176418,4,0,2,AU-Pre,2004-05-23 04:00:00
04:30,0,-33.71192,4,30,2,AU-Pre,2004-05-23 04:30:00
05:00,0,-30.21137,5,0,2,AU-Pre,2004-05-23 05:00:00
05:30,0,-28.518969,5,30,2,AU-Pre,2004-05-23 05:30:00
06:00,0,-20.677551,6,0,2,AU-Pre,2004-05-23 06:00:00
06:30,0,-22.345833,6,30,2,AU-Pre,2004-05-23 06:30:00
07:00,0,-33.731888,7,0,2,AU-Pre,2004-05-23 07:00:00
07:30,0,-36.259594,7,30,2,AU-Pre,2004-05-23 07:30:00
08:00,0,-29.632168,8,0,2,AU-Pre,2004-05-23 08:00:00
08:30,0,-31.18292,8,30,2,AU-Pre,2004-05-23 08:30:00
09:00,0,-29.04607,9,0,2,AU-Pre,2004-05-23 09:00:00
09:30,0,-26.644686,9,30,2,AU-Pre,2004-05-23 09:30:00
10:00,0,-28.399559,10,0,2,AU-Pre,2004-05-23 10:00:00
10:30,0,-18.08673,10,30,2,AU-Pre,2004-05-23 10:30:00
11:00,0,-15.808754,11,0,2,AU-Pre,2004-05-23 11:00:00
11:30,0,-21.966143,11,30,2,AU-Pre,2004-05-23 11:30:00
12:00,0,-28.600594,12,0,2,AU-Pre,2004-05-23 12:00:00
12:30,0,-29.818552,12,30,2,AU-Pre,2004-05-23 12:30:00
13:00,0,-34.504906,13,0,2,AU-Pre,2004-05-23 13:00:00
13:30,0,-27.934956,13,30,2,AU-Pre,2004-05-23 13:30:00
14:00,0,-17.300701,14,0,2,AU-Pre,2004-05-23 14:00:00
14:30,0,-24.136564,14,30,2,AU-Pre,2004-05-23 14:30:00
15:00,0,-15.426923,15,0,2,AU-Pre,2004-05-23 15:00:00
15:30,0,-30.09518,15,30,2,AU-Pre,2004-05-23 15:30:00
16:00,0,-24.37367,16,0,2,AU-Pre,2004-05-23 16:00:00
16:30,0,-29.060238,16,30,2,AU-Pre,2004-05-23 16:30:00
17:00,0,-25.057755,17,0,2,AU-Pre,2004-05-23 17:00:00
17:30,0,-18.649673,17,30,2,AU-Pre,2004-05-23 17:30:00
18:00,0,-22.71029,18,0,2,AU-Pre,2004-05-23 18:00:00
18:30,0,-19.370468,18,30,2,AU-Pre,2004-05-23 18:30:00
19:00,0,-13.81845,19,0,2,AU-Pre,2004-05-23 19:00:00
19:30,0,-18.978327,19,30,2,AU-Pre,2004-05-23 19:30:00
20:00,0,-19.170252,20,0,2,AU-Pre,2004-05-23 20:00:00
20:30,0,-13.288763,20,30,2,AU-Pre,2004-05-23 20:30:00
21:00,0,-10.656498,21,0,2,AU-Pre,2004-05-23 21:00:00
21:30,0,-12.348545,21,30,2,AU-Pre,2004-05-23 21:30:00
22:00,0,-8.961376,22,0,2,AU-Pre,2004-05-23 22:00:00
22:30,0,-1.0074522,22,30,2,AU-Pre,2004-05-23 22:30:00
23:00,0,1.029144,23,0,2,AU-Pre,2004-05-23 23:00:00
23:30,0,2.283141,23,30,2,AU-Pre,2004-05-23 23:30:00
00:00,0,2.5782044,0,0,2,AU-Pre,2004-05-24 00:00:00
00:30,0,4.2304068,0,30,2,AU-Pre,2004-05-24 00:30:00
01:00,0,23.74285,1,0,2,AU-Pre,2004-05-24 01:00:00
01:30,0,76.20607,1,30,2,AU-Pre,2004-05-24 01:30:00
02:00,0,68.280495,2,0,2,AU-Pre,2004-05-24 02:00:00
02:30,0,85.98812,2,30,2,AU-Pre,2004-05-24 02:30:00
03:00,0,56.655563,3,0,2,AU-Pre,2004-05-24 03:00:00
03:30,0,97.66436,3,30,2,AU-Pre,2004-05-24 03:30:00
04:00,0,65.928894,4,0,2,AU-Pre,2004-05-24 04:00:00
04:30,0,85.98492,4,30,2,AU-Pre,2004-05-24 04:30:00
05:00,0,68.97127,5,0,2,AU-Pre,2004-05-24 05:00:00
05:30,0,32.90208,5,30,2,AU-Pre,2004-05-24 05:30:00
06:00,0,32.178402,6,0,2,AU-Pre,2004-05-24 06:00:00
06:30,0,11.796039,6,30,2,AU-Pre,2004-05-24 06:30:00
07:00,0,-12.011216,7,0,2,AU-Pre,2004-05-24 07:00:00
07:30,0,-11.156895,7,30,2,AU-Pre,2004-05-24 07:30:00
08:00,0,-18.06751,8,0,2,AU-Pre,2004-05-24 08:00:00
08:30,0,-13.514452,8,30,2,AU-Pre,2004-05-24 08:30:00
09:00,0,-13.45042,9,0,2,AU-Pre,2004-05-24 09:00:00
09:30,0,-7.907561,9,30,2,AU-Pre,2004-05-24 09:30:00
10:00,0,-3.9017873,10,0,2,AU-Pre,2004-05-24 10:00:00
10:30,0,-0.8716415,10,30,2,AU-Pre,2004-05-24 10:30:00
11:00,0,-0.87658626,11,0,2,AU-Pre,2004-05-24 11:00:00
11:30,0,-3.093698,11,30,2,AU-Pre,2004-05-24 11:30:00
12:00,0,-4.881932,12,0,2,AU-Pre,2004-05-24 12:00:00
12:30,0,-14.729922,12,30,2,AU-Pre,2004-05-24 12:30:00
13:00,0,-3.184049,13,0,2,AU-Pre,2004-05-24 13:00:00
13:30,0,-8.647713,13,30,2,AU-Pre,2004-05-24 13:30:00
14:00,0,-4.2219467,14,0,2,AU-Pre,2004-05-24 14:00:00
14:30,0,-1.4991177,14,30,2,AU-Pre,2004-05-24 14:30:00
15:00,0,-1.4932669,15,0,2,AU-Pre,2004-05-24 15:00:00
15:30,0,3.181851,15,30,2,AU-Pre,2004-05-24 15:30:00
16:00,0,-1.6542997,16,0,2,AU-Pre,2004-05-24 16:00:00
16:30,0,-2.5079708,16,30,2,AU-Pre,2004-05-24 16:30:00
17:00,0,-7.6702847,17,0,2,AU-Pre,2004-05-24 17:00:00
17:30,0,-9.982064,17,30,2,AU-Pre,2004-05-24 17:30:00
18:00,0,-9.600984,18,0,2,AU-Pre,2004-05-24 18:00:00
18:30,0,-4.589854,18,30,2,AU-Pre,2004-05-24 18:30:00
19:00,0,-4.411834,19,0,2,AU-Pre,2004-05-24 19:00:00
19:30,0,-1.1460943,19,30,2,AU-Pre,2004-05-24 19:30:00
20:00,0,-1.831206,20,0,2,AU-Pre,2004-05-24 20:00:00
20:30,0,-4.271914,20,30,2,AU-Pre,2004-05-24 20:30:00
21:00,0,-7.711091,21,0,2,AU-Pre,2004-05-24 21:00:00
21:30,0,-5.657232,21,30,2,AU-Pre,2004-05-24 21:30:00
22:00,0,1.1245307,22,0,2,AU-Pre,2004-05-24 22:00:00
22:30,0,5.70179,22,30,2,AU-Pre,2004-05-24 22:30:00
23:00,0,11.790404,23,0,2,AU-Pre,2004-05-24 23:00:00
23:30,0,19.97012,23,30,2,AU-Pre,2004-05-24 23:30:00
00:00,0,20.407822,0,0,2,AU-Pre,2004-05-25 00:00:00
00:30,0,-3.0329278,0,30,3,AU-Pre,2004-05-18 00:30:00
01:00,0,1.3943826,1,0,3,AU-Pre,2004-05-18 01:00:00
01:30,0,53.029552,1,30,3,AU-Pre,2004-05-18 01:30:00
02:00,0,5.009685,2,0,3,AU-Pre,2004-05-18 02:00:00
02:30,0,71.242775,2,30,3,AU-Pre,2004-05-18 02:30:00
03:00,0,15.15866,3,0,3,AU-Pre,2004-05-18 03:00:00
03:30,0,13.248154,3,30,3,AU-Pre,2004-05-18 03:30:00
04:00,0,18.002594,4,0,3,AU-Pre,2004-05-18 04:00:00
04:30,0,5.8006296,4,30,3,AU-Pre,2004-05-18 04:30:00
05:00,0,14.300607,5,0,3,AU-Pre,2004-05-18 05:00:00
05:30,0,18.489206,5,30,3,AU-Pre,2004-05-18 05:30:00
06:00,0,1.9293445,6,0,3,AU-Pre,2004-05-18 06:00:00
06:30,0,-32.29931,6,30,3,AU-Pre,2004-05-18 06:30:00
07:00,0,-39.996986,7,0,3,AU-Pre,2004-05-18 07:00:00
07:30,0,-54.96971,7,30,3,AU-Pre,2004-05-18 07:30:00
08:00,0,-49.96584,8,0,3,AU-Pre,2004-05-18 08:00:00
08:30,0,-44.941822,8,30,3,AU-Pre,2004-05-18 08:30:00
09:00,0,-32.25827,9,0,3,AU-Pre,2004-05-18 09:00:00
09:30,0,-31.483013,9,30,3,AU-Pre,2004-05-18 09:30:00
10:00,0,-33.04336,10,0,3,AU-Pre,2004-05-18 10:00:00
10:30,0,-36.53913,10,30,3,AU-Pre,2004-05-18 10:30:00
11:00,0,-22.36089,11,0,3,AU-Pre,2004-05-18 11:00:00
11:30,0,-20.213436,11,30,3,AU-Pre,2004-05-18 11:30:00
12:00,0,-23.607122,12,0,3,AU-Pre,2004-05-18 12:00:00
12:30,0,-21.519447,12,30,3,AU-Pre,2004-05-18 12:30:00
13:00,0,-22.916431,13,0,3,AU-Pre,2004-05-18 13:00:00
13:30,0,-24.496832,13,30,3,AU-Pre,2004-05-18 13:30:00
14:00,0,-25.494576,14,0,3,AU-Pre,2004-05-18 14:00:00
14:30,0,-27.437956,14,30,3,AU-Pre,2004-05-18 14:30:00
15:00,0,-25.562365,15,0,3,AU-Pre,2004-05-18 15:00:00
15:30,0,-25.28928,15,30,3,AU-Pre,2004-05-18 15:30:00
16:00,0,-28.51418,16,0,3,AU-Pre,2004-05-18 16:00:00
16:30,0,-27.969885,16,30,3,AU-Pre,2004-05-18 16:30:00
17:00,0,-27.39924,17,0,3,AU-Pre,2004-05-18 17:00:00
17:30,0,-27.387098,17,30,3,AU-Pre,2004-05-18 17:30:00
18:00,0,-32.07226,18,0,3,AU-Pre,2004-05-18 18:00:00
18:30,0,-34.55284,18,30,3,AU-Pre,2004-05-18 18:30:00
19:00,0,-32.50312,19,0,3,AU-Pre,2004-05-18 19:00:00
19:30,0,-29.183172,19,30,3,AU-Pre,2004-05-18 19:30:00
20:00,0,-31.998575,20,0,3,AU-Pre,2004-05-18 20:00:00
20:30,0,-33.289402,20,30,3,AU-Pre,2004-05-18 20:30:00
21:00,0,-35.021297,21,0,3,AU-Pre,2004-05-18 21:00:00
21:30,0,-34.704746,21,30,3,AU-Pre,2004-05-18 21:30:00
22:00,0,-25.824821,22,0,3,AU-Pre,2004-05-18 22:00:00
22:30,0,-9.260181,22,30,3,AU-Pre,2004-05-18 22:30:00
23:00,0,6.880571,23,0,3,AU-Pre,2004-05-18 23:00:00
23:30,0,17.532024,23,30,3,AU-Pre,2004-05-18 23:30:00
00:00,0,25.943048,0,0,3,AU-Pre,2004-05-19 00:00:00
00:30,0,31.851662,0,30,3,AU-Pre,2004-05-19 00:30:00
01:00,0,40.096855,1,0,3,AU-Pre,2004-05-19 01:00:00
01:30,0,53.74673,1,30,3,AU-Pre,2004-05-19 01:30:00
02:00,0,63.208015,2,0,3,AU-Pre,2004-05-19 02:00:00
02:30,0,83.09006,2,30,3,AU-Pre,2004-05-19 02:30:00
03:00,0,108.474304,3,0,3,AU-Pre,2004-05-19 03:00:00
03:30,0,53.183372,3,30,3,AU-Pre,2004-05-19 03:30:00
04:00,0,23.996675,4,0,3,AU-Pre,2004-05-19 04:00:00
04:30,0,13.496407,4,30,3,AU-Pre,2004-05-19 04:30:00
05:00,0,16.566305,5,0,3,AU-Pre,2004-05-19 05:00:00
05:30,0,-0.854875,5,30,3,AU-Pre,2004-05-19 05:30:00
06:00,0,1.1281687,6,0,3,AU-Pre,2004-05-19 06:00:00
06:30,0,-7.139899,6,30,3,AU-Pre,2004-05-19 06:30:00
07:00,0,-15.279422,7,0,3,AU-Pre,2004-05-19 07:00:00
07:30,0,-15.250286,7,30,3,AU-Pre,2004-05-19 07:30:00
08:00,0,-11.420345,8,0,3,AU-Pre,2004-05-19 08:00:00
08:30,0,-11.074804,8,30,3,AU-Pre,2004-05-19 08:30:00
09:00,0,-10.972101,9,0,3,AU-Pre,2004-05-19 09:00:00
09:30,0,-9.413324,9,30,3,AU-Pre,2004-05-19 09:30:00
10:00,0,-9.850006,10,0,3,AU-Pre,2004-05-19 10:00:00
10:30,0,-9.968116,10,30,3,AU-Pre,2004-05-19 10:30:00
11:00,0,-13.133243,11,0,3,AU-Pre,2004-05-19 11:00:00
11:30,0,-12.330756,11,30,3,AU-Pre,2004-05-19 11:30:00
12:00,0,-20.024431,12,0,3,AU-Pre,2004-05-19 12:00:00
12:30,0,-22.838821,12,30,3,AU-Pre,2004-05-19 12:30:00
13:00,0,-21.596123,13,0,3,AU-Pre,2004-05-19 13:00:00
13:30,0,-19.29527,13,30,3,AU-Pre,2004-05-19 13:30:00
14:00,0,-8.035602,14,0,3,AU-Pre,2004-05-19 14:00:00
14:30,0,-4.607575,14,30,3,AU-Pre,2004-05-19 14:30:00
15:00,0,-9.68804,15,0,3,AU-Pre,2004-05-19 15:00:00
15:30,0,-9.381216,15,30,3,AU-Pre,2004-05-19 15:30:00
16:00,0,-7.8260636,16,0,3,AU-Pre,2004-05-19 16:00:00
16:30,0,-8.687568,16,30,3,AU-Pre,2004-05-19 16:30:00
17:00,0,-11.642956,17,0,3,AU-Pre,2004-05-19 17:00:00
17:30,0,-16.04307,17,30,3,AU-Pre,2004-05-19 17:30:00
18:00,0,-26.649311,18,0,3,AU-Pre,2004-05-19 18:00:00
18:30,0,-31.479364,18,30,3,AU-Pre,2004-05-19 18:30:00
19:00,0,-17.882158,19,0,3,AU-Pre,2004-05-19 19:00:00
19:30,0,-20.662792,19,30,3,AU-Pre,2004-05-19 19:30:00
20:00,0,-12.71434,20,0,3,AU-Pre,2004-05-19 20:00:00
20:30,0,-16.552664,20,30,3,AU-Pre,2004-05-19 20:30:00
21:00,0,-31.48052,21,0,3,AU-Pre,2004-05-19 21:00:00
21:30,0,-21.11819,21,30,3,AU-Pre,2004-05-19 21:30:00
22:00,0,-18.789322,22,0,3,AU-Pre,2004-05-19 22:00:00
22:30,0,-8.9393425,22,30,3,AU-Pre,2004-05-19 22:30:00
23:00,0,3.0926757,23,0,3,AU-Pre,2004-05-19 23:00:00
23:30,0,22.515528,23,30,3,AU-Pre,2004-05-19 23:30:00
00:00,0,37.45833,0,0,3,AU-Pre,2004-05-20 00:00:00
00:30,0,46.096233,0,30,3,AU-Pre,2004-05-20 00:30:00
01:00,0,29.888107,1,0,3,AU-Pre,2004-05-20 01:00:00
01:30,0,16.974886,1,30,3,AU-Pre,2004-05-20 01:30:00
02:00,0,3.832693,2,0,3,AU-Pre,2004-05-20 02:00:00
02:30,0,9.501493,2,30,3,AU-Pre,2004-05-20 02:30:00
03:00,0,19.1661,3,0,3,AU-Pre,2004-05-20 03:00:00
03:30,0,35.820786,3,30,3,AU-Pre,2004-05-20 03:30:00
04:00,0,20.114767,4,0,3,AU-Pre,2004-05-20 04:00:00
04:30,0,-2.213528,4,30,3,AU-Pre,2004-05-20 04:30:00
05:00,0,3.7546592,5,0,3,AU-Pre,2004-05-20 05:00:00
05:30,0,1.1723114,5,30,3,AU-Pre,2004-05-20 05:30:00
06:00,0,-1.1677483,6,0,3,AU-Pre,2004-05-20 06:00:00
06:30,0,-4.9100657,6,30,3,AU-Pre,2004-05-20 06:30:00
07:00,0,-13.452818,7,0,3,AU-Pre,2004-05-20 07:00:00
07:30,0,-15.381982,7,30,3,AU-Pre,2004-05-20 07:30:00
08:00,0,-14.950801,8,0,3,AU-Pre,2004-05-20 08:00:00
08:30,0,-2.27601,8,30,3,AU-Pre,2004-05-20 08:30:00
09:00,0,8.461411,9,0,3,AU-Pre,2004-05-20 09:00:00
09:30,0,5.267444,9,30,3,AU-Pre,2004-05-20 09:30:00
10:00,0,1.574795,10,0,3,AU-Pre,2004-05-20 10:00:00
10:30,0,1.095323,10,30,3,AU-Pre,2004-05-20 10:30:00
11:00,0,2.4521954,11,0,3,AU-Pre,2004-05-20 11:00:00
11:30,0,3.239925,11,30,3,AU-Pre,2004-05-20 11:30:00
12:00,0,-0.9657638,12,0,3,AU-Pre,2004-05-20 12:00:00
12:30,0,-4.4485607,12,30,3,AU-Pre,2004-05-20 12:30:00
13:00,0,-10.152645,13,0,3,AU-Pre,2004-05-20 13:00:00
13:30,0,-5.4914217,13,30,3,AU-Pre,2004-05-20 13:30:00
14:00,0,-4.52978,14,0,3,AU-Pre,2004-05-20 14:00:00
14:30,0,-10.090647,14,30,3,AU-Pre,2004-05-20 14:30:00
15:00,0,-11.393149,15,0,3,AU-Pre,2004-05-20 15:00:00
15:30,0,-2.8271015,15,30,3,AU-Pre,2004-05-20 15:30:00
16:00,0,-3.3850906,16,0,3,AU-Pre,2004-05-20 16:00:00
16:30,0,-9.726263,16,30,3,AU-Pre,2004-05-20 16:30:00
17:00,0,-7.117843,17,0,3,AU-Pre,2004-05-20 17:00:00
17:30,0,-6.592517,17,30,3,AU-Pre,2004-05-20 17:30:00
18:00,0,-2.2100875,18,0,3,AU-Pre,2004-05-20 18:00:00
18:30,0,-4.8830547,18,30,3,AU-Pre,2004-05-20 18:30:00
19:00,0,-4.55469,19,0,3,AU-Pre,2004-05-20 19:00:00
19:30,0,-3.1296365,19,30,3,AU-Pre,2004-05-20 19:30:00
20:00,0,-5.9954405,20,0,3,AU-Pre,2004-05-20 20:00:00
20:30,0,-5.3675466,20,30,3,AU-Pre,2004-05-20 20:30:00
21:00,0,-7.867051,21,0,3,AU-Pre,2004-05-20 21:00:00
21:30,0,-6.773211,21,30,3,AU-Pre,2004-05-20 21:30:00
22:00,0,-3.6014166,22,0,3,AU-Pre,2004-05-20 22:00:00
22:30,0,0.7379473,22,30,3,AU-Pre,2004-05-20 22:30:00
23:00,0,9.698198,23,0,3,AU-Pre,2004-05-20 23:00:00
23:30,0,8.415098,23,30,3,AU-Pre,2004-05-20 23:30:00
00:00,0,12.372157,0,0,3,AU-Pre,2004-05-21 00:00:00
00:30,0,28.140224,0,30,3,AU-Pre,2004-05-21 00:30:00
01:00,0,30.120098,1,0,3,AU-Pre,2004-05-21 01:00:00
01:30,0,15.212934,1,30,3,AU-Pre,2004-05-21 01:30:00
02:00,0,16.983265,2,0,3,AU-Pre,2004-05-21 02:00:00
02:30,0,52.678085,2,30,3,AU-Pre,2004-05-21 02:30:00
03:00,0,46.34429,3,0,3,AU-Pre,2004-05-21 03:00:00
03:30,0,24.756758,3,30,3,AU-Pre,2004-05-21 03:30:00
04:00,0,49.182625,4,0,3,AU-Pre,2004-05-21 04:00:00
04:30,0,55.143425,4,30,3,AU-Pre,2004-05-21 04:30:00
05:00,0,50.455917,5,0,3,AU-Pre,2004-05-21 05:00:00
05:30,0,38.102837,5,30,3,AU-Pre,2004-05-21 05:30:00
06:00,0,21.805868,6,0,3,AU-Pre,2004-05-21 06:00:00
06:30,0,14.147315,6,30,3,AU-Pre,2004-05-21 06:30:00
07:00,0,-1.2816811,7,0,3,AU-Pre,2004-05-21 07:00:00
07:30,0,-9.300869,7,30,3,AU-Pre,2004-05-21 07:30:00
08:00,0,-11.310547,8,0,3,AU-Pre,2004-05-21 08:00:00
08:30,0,-12.916267,8,30,3,AU-Pre,2004-05-21 08:30:00
09:00,0,-12.433665,9,0,3,AU-Pre,2004-05-21 09:00:00
09:30,0,-12.803176,9,30,3,AU-Pre,2004-05-21 09:30:00
10:00,0,-11.18187,10,0,3,AU-Pre,2004-05-21 10:00:00
10:30,0,-10.532198,10,30,3,AU-Pre,2004-05-21 10:30:00
11:00,0,-9.842443,11,0,3,AU-Pre,2004-05-21 11:00:00
11:30,0,-8.107629,11,30,3,AU-Pre,2004-05-21 11:30:00
12:00,0,-8.462606,12,0,3,AU-Pre,2004-05-21 12:00:00
12:30,0,-8.858004,12,30,3,AU-Pre,2004-05-21 12:30:00
13:00,0,-9.273898,13,0,3,AU-Pre,2004-05-21 13:00:00
13:30,0,-10.6527605,13,30,3,AU-Pre,2004-05-21 13:30:00
14:00,0,-12.048536,14,0,3,AU-Pre,2004-05-21 14:00:00
14:30,0,-14.465188,14,30,3,AU-Pre,2004-05-21 14:30:00
15:00,0,-12.798558,15,0,3,AU-Pre,2004-05-21 15:00:00
15:30,0,-9.148638,15,30,3,AU-Pre,2004-05-21 15:30:00
16:00,0,-9.497919,16,0,3,AU-Pre,2004-05-21 16:00:00
16:30,0,-8.606648,16,30,3,AU-Pre,2004-05-21 16:30:00
17:00,0,-9.86527,17,0,3,AU-Pre,2004-05-21 17:00:00
17:30,0,-13.246538,17,30,3,AU-Pre,2004-05-21 17:30:00
18:00,0,-15.961061,18,0,3,AU-Pre,2004-05-21 18:00:00
18:30,0,-13.945061,18,30,3,AU-Pre,2004-05-21 18:30:00
19:00,0,-18.220419,19,0,3,AU-Pre,2004-05-21 19:00:00
19:30,0,-22.17959,19,30,3,AU-Pre,2004-05-21 19:30:00
20:00,0,-21.897778,20,0,3,AU-Pre,2004-05-21 20:00:00
20:30,0,-16.160933,20,30,3,AU-Pre,2004-05-21 20:30:00
21:00,0,-17.53111,21,0,3,AU-Pre,2004-05-21 21:00:00
21:30,0,-15.20636,21,30,3,AU-Pre,2004-05-21 21:30:00
22:00,0,-7.356732,22,0,3,AU-Pre,2004-05-21 22:00:00
22:30,0,8.315571,22,30,3,AU-Pre,2004-05-21 22:30:00
23:00,0,24.518888,23,0,3,AU-Pre,2004-05-21 23:00:00
23:30,0,34.830822,23,30,3,AU-Pre,2004-05-21 23:30:00
00:00,0,48.05476,0,0,3,AU-Pre,2004-05-22 00:00:00
00:30,0,48.39115,0,30,3,AU-Pre,2004-05-22 00:30:00
01:00,0,70.71497,1,0,3,AU-Pre,2004-05-22 01:00:00
01:30,0,72.63824,1,30,3,AU-Pre,2004-05-22 01:30:00
02:00,0,80.50052,2,0,3,AU-Pre,2004-05-22 02:00:00
02:30,0,81.06694,2,30,3,AU-Pre,2004-05-22 02:30:00
03:00,0,94.75221,3,0,3,AU-Pre,2004-05-22 03:00:00
03:30,0,73.67165,3,30,3,AU-Pre,2004-05-22 03:30:00
04:00,0,51.00986,4,0,3,AU-Pre,2004-05-22 04:00:00
04:30,0,52.090424,4,30,3,AU-Pre,2004-05-22 04:30:00
05:00,0,45.643795,5,0,3,AU-Pre,2004-05-22 05:00:00
05:30,0,33.15988,5,30,3,AU-Pre,2004-05-22 05:30:00
06:00,0,7.3587856,6,0,3,AU-Pre,2004-05-22 06:00:00
06:30,0,6.5584064,6,30,3,AU-Pre,2004-05-22 06:30:00
07:00,0,-3.9230552,7,0,3,AU-Pre,2004-05-22 07:00:00
07:30,0,-15.40533,7,30,3,AU-Pre,2004-05-22 07:30:00
08:00,0,-17.153692,8,0,3,AU-Pre,2004-05-22 08:00:00
08:30,0,-20.049795,8,30,3,AU-Pre,2004-05-22 08:30:00
09:00,0,-27.146639,9,0,3,AU-Pre,2004-05-22 09:00:00
09:30,0,-23.757635,9,30,3,AU-Pre,2004-05-22 09:30:00
10:00,0,-18.570724,10,0,3,AU-Pre,2004-05-22 10:00:00
10:30,0,-19.526339,10,30,3,AU-Pre,2004-05-22 10:30:00
11:00,0,-25.187496,11,0,3,AU-Pre,2004-05-22 11:00:00
11:30,0,-31.563396,11,30,3,AU-Pre,2004-05-22 11:30:00
12:00,0,-27.71747,12,0,3,AU-Pre,2004-05-22 12:00:00
12:30,0,-46.09951,12,30,3,AU-Pre,2004-05-22 12:30:00
13:00,0,-42.242756,13,0,3,AU-Pre,2004-05-22 13:00:00
13:30,0,-46.64319,13,30,3,AU-Pre,2004-05-22 13:30:00
14:00,0,-46.57646,14,0,3,AU-Pre,2004-05-22 14:00:00
14:30,0,-51.373367,14,30,3,AU-Pre,2004-05-22 14:30:00
15:00,0,-48.385155,15,0,3,AU-Pre,2004-05-22 15:00:00
15:30,0,-45.105663,15,30,3,AU-Pre,2004-05-22 15:30:00
16:00,0,-55.661354,16,0,3,AU-Pre,2004-05-22 16:00:00
16:30,0,-67.28893,16,30,3,AU-Pre,2004-05-22 16:30:00
17:00,0,-67.136505,17,0,3,AU-Pre,2004-05-22 17:00:00
17:30,0,-73.341705,17,30,3,AU-Pre,2004-05-22 17:30:00
18:00,0,-53.495453,18,0,3,AU-Pre,2004-05-22 18:00:00
18:30,0,-51.69047,18,30,3,AU-Pre,2004-05-22 18:30:00
19:00,0,-58.112816,19,0,3,AU-Pre,2004-05-22 19:00:00
19:30,0,-64.28891,19,30,3,AU-Pre,2004-05-22 19:30:00
20:00,0,-70.95136,20,0,3,AU-Pre,2004-05-22 20:00:00
20:30,0,-76.860245,20,30,3,AU-Pre,2004-05-22 20:30:00
21:00,0,-75.73596,21,0,3,AU-Pre,2004-05-22 21:00:00
21:30,0,-62.339268,21,30,3,AU-Pre,2004-05-22 21:30:00
22:00,0,-50.52829,22,0,3,AU-Pre,2004-05-22 22:00:00
22:30,0,-44.215565,22,30,3,AU-Pre,2004-05-22 22:30:00
23:00,0,-29.594717,23,0,3,AU-Pre,2004-05-22 23:00:00
23:30,0,-19.891562,23,30,3,AU-Pre,2004-05-22 23:30:00
00:00,0,-22.414051,0,0,3,AU-Pre,2004-05-23 00:00:00
00:30,0,-23.66292,0,30,3,AU-Pre,2004-05-23 00:30:00
01:00,0,-19.218714,1,0,3,AU-Pre,2004-05-23 01:00:00
01:30,0,-19.319687,1,30,3,AU-Pre,2004-05-23 01:30:00
02:00,0,-18.72481,2,0,3,AU-Pre,2004-05-23 02:00:00
02:30,0,-20.197367,2,30,3,AU-Pre,2004-05-23 02:30:00
03:00,0,-24.991682,3,0,3,AU-Pre,2004-05-23 03:00:00
03:30,0,-26.058924,3,30,3,AU-Pre,2004-05-23 03:30:00
04:00,0,-25.103655,4,0,3,AU-Pre,2004-05-23 04:00:00
04:30,0,-33.599106,4,30,3,AU-Pre,2004-05-23 04:30:00
05:00,0,-30.121124,5,0,3,AU-Pre,2004-05-23 05:00:00
05:30,0,-28.428602,5,30,3,AU-Pre,2004-05-23 05:30:00
06:00,0,-20.582651,6,0,3,AU-Pre,2004-05-23 06:00:00
06:30,0,-22.277071,6,30,3,AU-Pre,2004-05-23 06:30:00
07:00,0,-33.664112,7,0,3,AU-Pre,2004-05-23 07:00:00
07:30,0,-36.116413,7,30,3,AU-Pre,2004-05-23 07:30:00
08:00,0,-29.484941,8,0,3,AU-Pre,2004-05-23 08:00:00
08:30,0,-31.040943,8,30,3,AU-Pre,2004-05-23 08:30:00
09:00,0,-28.908163,9,0,3,AU-Pre,2004-05-23 09:00:00
